,review,title,rating,purchased_product,date
251,It has some nice features like uploading your own pictures as a watch face. Easy to set up. Feels good in your hand,Really good watch for a Really good price,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-19
252,Bought for my daughter for Christmas and she loves it. Haven’t had any issues.,Works great,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-22
253,We love Apple Watches. This is a little smaller watch face but works great!,Great watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-13
254,The one she wanted. It's a med/large band but it adjusts fine for her small wrist. The rest functions as expected.,She loves it,5.0,"['Color: Silver Aluminum Case with Winter Blue Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-24
255,"This lasts forever, great if you work in healthcare and too busy to check your phone. Very durable, lasts thru liquids and anything that gets on it during my shift",Perfect for everyday wear,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-28
256,"Love this watch, it’s definitely better than Fitbit alot more features. Definitely recommend!",The best Smart Watch!,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 44mm', 'Style: M/L - fits 160–210mm wrists', 'Configuration: Without AppleCare+']",2024-01-19
257,My daughter is deaf and loves to have her watch to notify (vibrate) her when her phone goes off. She uses it for everything,Daughter loves it,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-10
258,Watch is  good quality.  Like the easy to read screen.,Slow delivery,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-17
259,Well it’s Apple so for my Apple users out there you know what to expect. My son loves his Apple Watch ⌚️,☺️,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2024-01-08
260,My daughter loves her apple watch that she got for Christmas!,Apple Watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-22
261,Love that I can answer phone on watch without having phone attached to my hip. Can also answer texts with watch.,Awesome,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-15
262,I ended up buying two of these as a Christmas gift for our girls. I bought the longer wrist band option because the smaller size was sold out. It worked out fine because I just bought a cheap assortment pack of wrist bands for them to pick out whichever color.,Great!,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-28
263,"Like i said, this is my first apple watch...i know i am so late but just trying to test a watch on an apple side...so far so good and still working on getting used to it everytime i have my iphone 13...i will try to update this review along the way",First apple watch,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: M/L - fits 160–210mm wrists', 'Configuration: Without AppleCare+']",2023-12-29
264,Nice phone but my apple phone did not have the os version needed to operate.  Had you upgrade my phone.,Know you phone OS version,5.0,"['Color: Silver Aluminum Case with Winter Blue Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-06
265,"This is the second one I've purchased, and you won't regret it. It was a gift for my mother, as I already own the same one, and it's simply the best.",Perfect,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-06
266,"Love love love everything about this, such a quality product that works perfectly and seamlessly with all my Apple things. 10/10 recommend investing in an Apple watch if you're looking to work out or improve your fitness with the new year!",Apple is always worth the money idc what you say,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-05
267,It works smooth. It’s better than I expected.,Nice gadget,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2024-01-23
268,"Love my Apple Watch, it has all the features I need",Apple watch,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-05
269,I liked giving this to my daughter. She was very happy.,Christmas gift,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-05
270,Hard to figure your wrist size to apple’s numbers,Nice watch,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-14
271,Watched arrived on time and works great!,Apple Watch SE,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-23
272,"The watch is amazing, and love it already.",Apple watch se,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-18
273,I love it so much works so well.,Happy with Purchase,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2024-01-23
274,This watch came in fast and looked flawless,Great watch,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-30
275,I love my Apple Watch and I definitely recommend it!,Apple watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-25
276,"Came in great condition, does what it needs to do, and I love the size of the screen. I was nervous I was going to ripped off but it was actually the best gift to myself and I love it. I’ve had no problems with it. Great purchase!",Great purchase!,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2023-12-24
277,So glad they came out with a new SE,New SE,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-28
278,Mostly use it to track my fitness!,Would recommend,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-03
279,Never knew I would love a watch so much  Great ideal and great price  Love it!!!,Apple watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-26
280,These are really durable and comfortable with loads of useful features. Best smartwatch for the money.,Made like an Apple product,5.0,"['Color: Silver Aluminum Case with White Sport Band', 'Size: 44mm', 'Style: M/L - fits 160–210mm wrists', 'Configuration: Without AppleCare+']",2023-12-24
281,This watch came in fast and looked flawless,Great watch,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-30
282,I love my Apple Watch and I definitely recommend it!,Apple watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-25
283,"Came in great condition, does what it needs to do, and I love the size of the screen. I was nervous I was going to ripped off but it was actually the best gift to myself and I love it. I’ve had no problems with it. Great purchase!",Great purchase!,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2023-12-24
284,So glad they came out with a new SE,New SE,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-28
285,Mostly use it to track my fitness!,Would recommend,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-03
286,Never knew I would love a watch so much  Great ideal and great price  Love it!!!,Apple watch,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-26
287,These are really durable and comfortable with loads of useful features. Best smartwatch for the money.,Made like an Apple product,5.0,"['Color: Silver Aluminum Case with White Sport Band', 'Size: 44mm', 'Style: M/L - fits 160–210mm wrists', 'Configuration: Without AppleCare+']",2023-12-24
288,After reading the reviews I wasn’t sure what to expect as this my first Apple Watch. So I gave it a couple of days and definitely a fan. Definitely recommend to anyone to purchase,As listed,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2023-12-08
289,Bought this watch as a gift for my daughter. It's exactly whats described. Nice size watch. I bought the basic band but you can purchase different  style bands. Links to phone with no problem.,APPLE Watch,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-08
290,It’s the only device with the fall detection app.,So happy I got this.,5.0,"['Color: Midnight Aluminum Case with Midnight Sport Loop', 'Size: 40mm', 'Style: One Size - fits 130–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-16
291,This is a great product!,Definitely recommend!,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-14
292,Lot of great things on your wrist!,Bang for the buck!,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 44mm', 'Style: M/L - fits 160–210mm wrists', 'Configuration: Without AppleCare+']",2024-01-13
293,"What an upgrade from my 4, great watch!",Love This Watch!,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: M/L - fits 150–200mm wrists', 'Configuration: Without AppleCare+']",2023-12-28
294,I love the watch,Love it,5.0,"['Color: Silver Aluminum Case with Storm Blue Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2024-01-22
295,I highly recommend an Apple Watch. I bought one for my son and now for me.,Great Product,5.0,"['Color: Silver Aluminum Case with White Sport Band', 'Size: 44mm', 'Style: S/M - fits 140–190mm wrists', 'Configuration: Without AppleCare+']",2023-12-17
296,Easy to use and durable! Great price! Better than my Fit Bits that kept breaking.,Very happy with my watch,5.0,"['Color: Starlight Aluminum Case with Starlight Sport Band', 'Size: 40mm', 'Style: S/M - fits 130–180mm wrists', 'Configuration: Without AppleCare+']",2023-12-22
